target,value,source,AVERAGE_ANNUAL_PAY
WIPRO LIMITED,2,SAN MATEO COUNTY,79144
WIPRO LIMITED,2,SAN MATEO COUNTY,89378
WIPRO LIMITED,2,SAN MATEO COUNTY,79144
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,96138
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
"LUMIATA, INC.",2,SAN MATEO COUNTY,94162
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
"TECH MAHINDRA (AMERICAS),INC.",2,SAN MATEO COUNTY,82285
WIPRO LIMITED,2,SAN MATEO COUNTY,96138
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,82285
WIPRO LIMITED,2,SAN MATEO COUNTY,85987
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
PATHPARTNER TECHNOLOGY INC.,2,SAN MATEO COUNTY,105000
"INNOMINDS SOFTWARE INC.,",2,SAN MATEO COUNTY,76918
PATHPARTNER TECHNOLOGY INC.,2,SAN MATEO COUNTY,102000
"ORCHESTRADE, INC.",2,SAN MATEO COUNTY,75000
WIPRO LIMITED,2,SAN MATEO COUNTY,82285
WIPRO LIMITED,2,SAN MATEO COUNTY,93538
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
"HORIZON CONSULTING, INC.",2,SAN MATEO COUNTY,68266
TATA CONSULTANCY SERVICES LIMITED,2,SAN MATEO COUNTY,84500
WIPRO LIMITED,2,SAN MATEO COUNTY,65021
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
CLARICE TECHNOLOGIES PVT LTD,2,SAN MATEO COUNTY,60000
WIPRO LIMITED,2,SAN MATEO COUNTY,82285
HAPPIEST MINDS TECHNOLOGIES PRIVATE LTD.,2,SAN MATEO COUNTY,74000
"KUMARAN SYSTEMS, INC.",2,SAN MATEO COUNTY,65021
"KUMARAN SYSTEMS, INC.",2,SAN MATEO COUNTY,65021
"KUMARAN SYSTEMS, INC.",2,SAN MATEO COUNTY,65021
"KUMARAN SYSTEMS, INC.",2,SAN MATEO COUNTY,65021
WIPRO LIMITED,2,SAN MATEO COUNTY,89378
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,96138
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
NEXTGEN TECHNOLOGIES INC.,2,SAN MATEO COUNTY,105000
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,96138
NEXTGEN TECHNOLOGIES INC.,2,SAN MATEO COUNTY,80000
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,96138
WIPRO LIMITED,2,SAN MATEO COUNTY,82285
WIPRO LIMITED,2,SAN MATEO COUNTY,76918
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
WIPRO LIMITED,2,SAN MATEO COUNTY,81848
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
WIPRO LIMITED,2,SAN MATEO COUNTY,85634
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
WIPRO LIMITED,2,SAN MATEO COUNTY,60000
NEXTGEN TECHNOLOGIES INC.,2,SAN MATEO COUNTY,95000
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
"INNOMINDS SOFTWARE INC.,",2,SAN MATEO COUNTY,97000
WIPRO LIMITED,2,SAN MATEO COUNTY,85634
WIPRO LIMITED,2,SAN MATEO COUNTY,77064
VALIANTICA INC,2,SANTA CLARA COUNTY,64480
VALIANTICA INC,2,SANTA CLARA COUNTY,62400
VALIANTICA INC,2,SANTA CLARA COUNTY,66560
"AGAMA SOLUTIONS, INC.",2,SANTA CLARA COUNTY,88254
"AGAMA SOLUTIONS, INC.",2,SANTA CLARA COUNTY,66602
"AGAMA SOLUTIONS, INC.",2,SANTA CLARA COUNTY,66602
VALIANTICA INC,2,SANTA CLARA COUNTY,66560
PROLIM GLOBAL CORPORATION,2,SANTA CLARA COUNTY,61000
"AARKI, INC.",2,SANTA CLARA COUNTY,61764
INTELLISWIFT SOFTWARE INC,2,SANTA CLARA COUNTY,61090
"CALSOFT LABS, INC.",2,SANTA CLARA COUNTY,72500
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,67090
"NETAPP, INC.",2,SANTA CLARA COUNTY,75000
SYNAPSE IT SERVICES. LLC,2,SANTA CLARA COUNTY,73301
LARSEN & TOUBRO INFOTECH LIMITED,2,SANTA CLARA COUNTY,80782
"CALSOFT LABS, INC.",2,SANTA CLARA COUNTY,83000
"XTRON SOFTWARE SERVICES, INC.",2,SANTA CLARA COUNTY,77000
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,77915
"XTRON SOFTWARE SERVICES, INC.",2,SANTA CLARA COUNTY,91000
"EPAM SYSTEMS, INC",2,SANTA CLARA COUNTY,95000
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,95161
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,95161
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,114021
"HCL AMERICA, INC.",2,SANTA CLARA COUNTY,118996
"NTT DATA, INC.",2,SANTA CLARA COUNTY,111946
"ZING BOX, INC.",2,SANTA CLARA COUNTY,119881
FAIR ISAAC CORPORATION,2,SANTA CLARA COUNTY,135635
"SOASTA, INC.",2,SANTA CLARA COUNTY,115000
"CAPTORA, INC.",2,SANTA CLARA COUNTY,130127
"NTT DATA, INC.",2,SANTA CLARA COUNTY,127021
"NTT DATA, INC.",2,SANTA CLARA COUNTY,129881
WIPRO LIMITED,2,SANTA CLARA COUNTY,120806
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75005
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75005
EMC CORPORATION,2,SANTA CLARA COUNTY,150544
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
"SSB SOFTWARE TECHNOLOGIES, INC.",2,SANTA CLARA COUNTY,57179
WIPRO LIMITED,2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
"INFOBAHN SOFTWORLD, INC",2,SANTA CLARA COUNTY,80000
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
NEXTGEN TECHNOLOGIES INC.,2,SANTA CLARA COUNTY,77563
EMC CORPORATION,2,SANTA CLARA COUNTY,95130
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
IT - SCIENT LLC,2,SANTA CLARA COUNTY,84000
IT - SCIENT LLC,2,SANTA CLARA COUNTY,84000
NEXTGEN TECHNOLOGIES INC.,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60528
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
SOFTSOL RESOURCES INC.,2,SANTA CLARA COUNTY,85000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
WIPRO LIMITED,2,SANTA CLARA COUNTY,66914
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,81515
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
WIPRO LIMITED,2,SANTA CLARA COUNTY,99674
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,103792
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,81515
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,75005
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75005
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,81515
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
WIPRO LIMITED,2,SANTA CLARA COUNTY,83408
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
SILICONHIRE LLC,2,SANTA CLARA COUNTY,66602
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75005
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
"CIENET TECHNOLOGIES, INC.",2,SANTA CLARA COUNTY,130000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
WIPRO LIMITED,2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,81515
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
WIPRO LIMITED,2,SANTA CLARA COUNTY,60528
"INFOOBJECTS, INC",2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
SKILLNET SOLUTIONS INC,2,SANTA CLARA COUNTY,88500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
SKILLNET SOLUTIONS INC,2,SANTA CLARA COUNTY,88500
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,61526
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,81515
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,85322
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75005
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,75005
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75005
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,85322
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,81515
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,85322
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77564
WIPRO LIMITED,2,SANTA CLARA COUNTY,77564
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
"PRANA CONSULTING, INC",2,SANTA CLARA COUNTY,88254
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,77563
"TECH MAHINDRA (AMERICAS),INC.",2,SANTA CLARA COUNTY,75546
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
"THATONE COMPANY, INC.",2,SANTA CLARA COUNTY,109762
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
"THATONE COMPANY, INC.",2,SANTA CLARA COUNTY,131269
WIPRO LIMITED,2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,60528
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
"AVISO, INC.",2,SANTA CLARA COUNTY,165000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
SERENE CORPORATION,2,SANTA CLARA COUNTY,109762
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
ACNOVATE CORPORATION,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,94598
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
SERENE CORPORATION,2,SANTA CLARA COUNTY,104042
ACNOVATE CORPORATION,2,SANTA CLARA COUNTY,67000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
PEOPLE VENDOR LLC,2,SANTA CLARA COUNTY,65000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
SKILLNET SOLUTIONS INC,2,SANTA CLARA COUNTY,60000
PEOPLE VENDOR LLC,2,SANTA CLARA COUNTY,65000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
EMC CORPORATION,2,SANTA CLARA COUNTY,160650
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60528
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,83000
"INNOMINDS SOFTWARE INC.,",2,SANTA CLARA COUNTY,70000
TEKRELIANCE LLC,2,SANTA CLARA COUNTY,66602
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
ACNOVATE CORPORATION,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,85322
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
"BPA TECHNOLOGIES, INC.",2,SANTA CLARA COUNTY,112258
PODILISOFT INC,2,SANTA CLARA COUNTY,63024
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
WIPRO LIMITED,2,SANTA CLARA COUNTY,85322
INTELLISWIFT SOFTWARE INC,2,SANTA CLARA COUNTY,88254
SILICON FRONTLINE TECHNOLOGY INC.,2,SANTA CLARA COUNTY,115000
AA SOLUTIONS INC,2,SANTA CLARA COUNTY,65000
"PROSERVE CONSULTING, INC.",2,SANTA CLARA COUNTY,60000
AA SOLUTIONS INC,2,SANTA CLARA COUNTY,65000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75005
AA SOLUTIONS INC,2,SANTA CLARA COUNTY,80000
AA SOLUTIONS INC,2,SANTA CLARA COUNTY,80000
SLASHSUPPORT INC,2,SANTA CLARA COUNTY,85322
SLASHSUPPORT INC,2,SANTA CLARA COUNTY,76000
SLASHSUPPORT INC,2,SANTA CLARA COUNTY,60000
"PAXTERRA SOLUTIONS, INC.",2,SANTA CLARA COUNTY,77563
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
CLARICE TECHNOLOGIES PVT LTD,2,SANTA CLARA COUNTY,88255
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81000
WIPRO LIMITED,2,SANTA CLARA COUNTY,75546
"ZIONTECH SOLUTIONS,INC",2,SANTA CLARA COUNTY,66602
WAVITY INC.,2,SANTA CLARA COUNTY,66602
WIPRO LIMITED,2,SANTA CLARA COUNTY,60000
CALSOFT PRIVATE LIMITED,2,SANTA CLARA COUNTY,88254
TATA CONSULTANCY SERVICES LIMITED,2,SANTA CLARA COUNTY,81500
HAPPIEST MINDS TECHNOLOGIES PRIVATE LTD.,2,SANTA CLARA COUNTY,61000
"ZIONTECH SOLUTIONS,INC",2,SANTA CLARA COUNTY,66602
WIPRO LIMITED,2,SANTA CLARA COUNTY,77563
SILICONHIRE LLC,2,SANTA CLARA COUNTY,66602
SILICONHIRE LLC,2,SANTA CLARA COUNTY,63024
